Fighter 1 Name,Number of Fights,KOTKO_Rate,Submission_Rate,TD Success Rate,SIG STR Accuracy,Control Time Rate,Prop Distance Strikes,Prop Clinch Strikes,Prop Ground Strikes,Activity Measure,Win rate,TD Defense Rate,Striking Defense Rate,Uncontrolled Time Rate
Belal Muhammad,17.0,0.11764705882352941,0.058823529411764705,0.35051546391752575,0.43260304493130336,0.2245706737120211,0.8600858369098713,0.04463519313304721,0.09527896995708154,4.763540290620871,0.8235294117647058,0.9318181818181819,0.5800548947849955,0.9600396301188904
Ben Rothwell,17.0,0.23529411764705882,0.17647058823529413,0.32142857142857145,0.43320610687022904,0.18857421875,0.788546255506608,0.1262848751835536,0.08516886930983847,4.078125,0.5294117647058824,0.5925925925925926,0.447139303482587,0.883203125
Ben Saunders,19.0,0.15789473684210525,0.15789473684210525,0.4,0.5020661157024794,0.10590450869613383,0.5864197530864198,0.3292181069958848,0.08436213991769548,3.330009970089731,0.47368421052631576,0.6666666666666667,0.5113533151680291,0.5386064030131826
Beneil Dariush,21.0,0.14285714285714285,0.23809523809523808,0.34210526315789475,0.488339222614841,0.42233995584988965,0.6642547033285094,0.16353111432706222,0.17221418234442837,3.8675496688741724,0.7619047619047619,0.8,0.5705679862306368,0.9213245033112583
Benson Henderson,14.0,0.0,0.14285714285714285,0.49230769230769234,0.4586340921710161,0.2576917998151327,0.6295399515738499,0.1864406779661017,0.18401937046004843,3.4424930674765615,0.7857142857142857,0.654320987654321,0.6457268078889701,0.8830054139706853
Bethe Correia,11.0,0.09090909090909091,0.0,0.1111111111111111,0.4373239436619718,0.1190563054846163,0.8582930756843801,0.13848631239935588,0.00322061191626409,4.56037942356804,0.45454545454545453,0.8571428571428572,0.5711562897077509,0.9351818071263529
Bobby Green,21.0,0.14285714285714285,0.09523809523809523,0.40425531914893614,0.5402460456942003,0.15501767745444656,0.811971372804164,0.09499024072869226,0.09303838646714378,6.384280663584444,0.5714285714285714,0.7538461538461538,0.6300381841323717,0.9014141963557247
Brad Pickett,14.0,0.07142857142857142,0.07142857142857142,0.40384615384615385,0.3240418118466899,0.21568842567196927,0.7548387096774194,0.12043010752688173,0.12473118279569892,3.225452550740538,0.35714285714285715,0.6052631578947368,0.5609167671893849,0.9022490400438837
Brad Tavares,23.0,0.08695652173913043,0.0,0.26666666666666666,0.4338807260155575,0.14848314606741572,0.8306772908366534,0.13147410358565736,0.037848605577689244,3.4449438202247187,0.6521739130434783,0.8214285714285714,0.567645642753972,0.815
Brandon Moreno,13.0,0.15384615384615385,0.23076923076923078,0.44,0.417486971627099,0.20778773259820815,0.840499306518724,0.0638002773925104,0.0957004160887656,3.9076498966230186,0.6923076923076923,0.653061224489796,0.5870712401055409,0.875
Brandon Vera,15.0,0.26666666666666666,0.06666666666666667,0.5333333333333333,0.5647607934655776,0.17654293381037567,0.5723140495867769,0.33884297520661155,0.08884297520661157,3.313953488372093,0.5333333333333333,0.6444444444444444,0.5285714285714286,0.6694991055456172
Brendan Allen,12.0,0.08333333333333333,0.5,0.47058823529411764,0.5319949811794228,0.2749573047663406,0.7547169811320755,0.06367924528301887,0.18160377358490565,4.210526315789474,0.8333333333333334,0.52,0.47637292464878667,0.7728613569321534
Brendan Schaub,11.0,0.2727272727272727,0.09090909090909091,0.46153846153846156,0.3770764119601329,0.3173035637612709,0.5110132158590308,0.2643171806167401,0.22466960352422907,3.117217689995706,0.5454545454545454,0.7272727272727273,0.572139303482587,0.8804207814512667
Brian Kelleher,15.0,0.13333333333333333,0.2,0.42857142857142855,0.41028128031037825,0.2666049219370204,0.7706855791962175,0.06855791962174941,0.1607565011820331,3.5406192114315957,0.5333333333333333,0.6,0.5489130434782609,0.8299814765811061
Brian Ortega,10.0,0.3,0.3,0.22857142857142856,0.3853151397011046,0.07011725689920645,0.8887015177065767,0.07588532883642496,0.03541315345699832,4.3491649887480754,0.7,0.5416666666666667,0.4967948717948718,0.9007461802676774
Brian Stann,11.0,0.2727272727272727,0.09090909090909091,0.0,0.43302990897269183,0.15586373228821226,0.5705705705705706,0.22522522522522523,0.2042042042042042,3.047934880916491,0.5454545454545454,0.5535714285714286,0.5911854103343466,0.6573711184805546
Bruno Silva,12.0,0.5,0.08333333333333333,0.30303030303030304,0.4817961165048544,0.14158249158249156,0.7657430730478589,0.11083123425692695,0.12342569269521411,4.121212121212121,0.5833333333333334,0.6976744186046512,0.5325443786982249,0.7663299663299663
Bryan Barberena,18.0,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.4828009828009828,0.08122263914946842,0.7523324851569126,0.17133163698049195,0.07633587786259542,5.567542213883677,0.5,0.49572649572649574,0.44266813671444327,0.7116948092557849
Bryan Caraway,10.0,0.0,0.4,0.21348314606741572,0.3452513966480447,0.3113496932515338,0.8705501618122977,0.10679611650485436,0.022653721682847898,2.8025655326268826,0.6,0.7619047619047619,0.5440158259149357,0.908393753485778
CB Dollaway,20.0,0.1,0.1,0.5492957746478874,0.4749455337690632,0.3843276036400404,0.5688073394495413,0.1353211009174312,0.2958715596330275,2.996966632962588,0.55,0.625,0.5444801714898178,0.8433771486349848
Cain Velasquez,15.0,0.6666666666666666,0.0,0.41975308641975306,0.5756605284227382,0.6050735514860403,0.3616133518776078,0.2712100139082058,0.3671766342141864,6.808766136295407,0.8,0.75,0.5764331210191083,0.9647253077154008
Calvin Kattar,12.0,0.3333333333333333,0.0,0.29411764705882354,0.39571491036292084,0.033565906090891946,0.9281767955801105,0.013259668508287293,0.05856353591160221,5.159343767678672,0.5833333333333334,0.9130434782608696,0.5452898550724637,0.9851027720158401
Carla Esparza,15.0,0.06666666666666667,0.06666666666666667,0.3515625,0.4030249110320285,0.28553228760251614,0.5452538631346578,0.1390728476821192,0.31567328918322296,2.422167370013536,0.6666666666666666,0.4722222222222222,0.5530903328050714,0.844255115853173
Carlos Condit,19.0,0.21052631578947367,0.0,0.4090909090909091,0.3857361963190184,0.1026729455461962,0.7862823061630219,0.08846918489065607,0.12524850894632206,4.118856536446243,0.47368421052631576,0.3448275862068966,0.5453980099502487,0.704715792266366
Cezar Ferreira,15.0,0.0,0.2,0.5384615384615384,0.42857142857142855,0.3171251866069524,0.7845117845117845,0.06060606060606061,0.15488215488215487,2.111324376199616,0.6,0.8461538461538461,0.5381818181818182,0.9280230326295585
Chad Laprise,10.0,0.3,0.0,0.5454545454545454,0.4279749478079332,0.1435230141775102,0.8512195121951219,0.06829268292682927,0.08048780487804878,4.847543212274228,0.6,0.7857142857142857,0.6527621195039459,0.9634880559331909
Chad Mendes,14.0,0.42857142857142855,0.0,0.48214285714285715,0.5026385224274407,0.2553374408941109,0.6824146981627297,0.06299212598425197,0.2545931758530184,3.5248602951712282,0.6428571428571429,1.0,0.6748285994123409,0.9820891245164064
Chael Sonnen,14.0,0.0,0.14285714285714285,0.5362318840579711,0.45555555555555555,0.6938632378725891,0.3024390243902439,0.17804878048780487,0.5195121951219512,3.1700759789596726,0.5,0.5769230769230769,0.6217303822937625,0.8683810637054354
Chan Sung Jung,12.0,0.3333333333333333,0.16666666666666666,0.4444444444444444,0.4098124098124098,0.13083287369001653,0.7940140845070423,0.056338028169014086,0.14964788732394366,3.858797573083287,0.5833333333333334,0.7142857142857143,0.5011152416356877,0.8785438499724214
Charles Jourdain,11.0,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.5003126954346466,0.11779480095441416,0.7325,0.1925,0.075,6.05048348612332,0.5454545454545454,0.3783783783783784,0.5764705882352941,0.8259449956046716
Charles Oliveira,31.0,0.12903225806451613,0.5161290322580645,0.39759036144578314,0.5397973950795948,0.270991470381094,0.5804289544235925,0.19839142091152814,0.22117962466487937,3.85006651537679,0.7096774193548387,0.5263157894736843,0.5148095909732017,0.6871429689334063
Charles Rosa,13.0,0.0,0.15384615384615385,0.3508771929824561,0.36286089238845143,0.14255200594353643,0.8896925858951176,0.04159132007233273,0.06871609403254973,3.2930906389301633,0.38461538461538464,0.38,0.47175572519083975,0.6457095096582467
Charlie Brenneman,11.0,0.0,0.0,0.42105263157894735,0.5657894736842105,0.6170712607674237,0.24031007751937986,0.13953488372093023,0.6201550387596899,1.808927173061864,0.36363636363636365,0.7272727272727273,0.4698795180722891,0.8563038371182459
Chas Skelly,11.0,0.18181818181818182,0.36363636363636365,0.3333333333333333,0.39595959595959596,0.3827751196172249,0.6683673469387755,0.1989795918367347,0.1326530612244898,2.200956937799043,0.7272727272727273,0.40909090909090906,0.4769230769230769,0.7384370015948963
Chase Sherman,15.0,0.2,0.0,0.5,0.45471609572970434,0.038461538461538464,0.9102167182662538,0.06914344685242518,0.02063983488132095,6.0498960498960495,0.26666666666666666,0.7419354838709677,0.5234689316048279,0.9185031185031185
Cheick Kongo,17.0,0.35294117647058826,0.0,0.6666666666666666,0.5876993166287016,0.36278913092297327,0.35271317829457366,0.36627906976744184,0.2810077519379845,3.6784190433415676,0.6470588235294118,0.543859649122807,0.5170842824601367,0.6626993038401079
Chris Camozzi,19.0,0.05263157894736842,0.05263157894736842,0.19047619047619047,0.449438202247191,0.12217430101130279,0.81875,0.1575,0.02375,3.622843545508626,0.47368421052631576,0.5783132530120482,0.5634451019066404,0.7163890541344438
Chris Cariaso,13.0,0.07692307692307693,0.0,0.38461538461538464,0.43201754385964913,0.13431858572631186,0.6835871404399323,0.22504230118443316,0.09137055837563451,3.423440276868394,0.5384615384615384,0.5675675675675675,0.6034958601655933,0.6212702272939856
Chris Leben,22.0,0.3181818181818182,0.09090909090909091,0.4594594594594595,0.4291072768192048,0.2640971931294512,0.4965034965034965,0.28321678321678323,0.2202797202797203,3.0113112693757857,0.5454545454545454,0.5492957746478873,0.5306291390728477,0.7051529116045245
Chris Lytle,20.0,0.05,0.3,0.5,0.440495422724825,0.13234045836870129,0.7677261613691931,0.20048899755501223,0.03178484107579462,4.014198626437225,0.5,0.5423728813559322,0.5803298717165546,0.6556061424492631
Chris Weidman,18.0,0.2222222222222222,0.16666666666666666,0.43434343434343436,0.4314516129032258,0.33135160241523454,0.6504672897196262,0.09906542056074766,0.2504672897196262,3.2772875058058526,0.6111111111111112,0.6521739130434783,0.5091973244147157,0.9422201579191826
Christos Giagos,13.0,0.07692307692307693,0.15384615384615385,0.3728813559322034,0.42052565707133915,0.3073170731707317,0.7291666666666666,0.11904761904761904,0.15178571428571427,3.2195121951219514,0.46153846153846156,0.5217391304347826,0.5173913043478261,0.8107908351810791
Chuck Liddell,21.0,0.42857142857142855,0.0,0.8333333333333334,0.3652575957727873,0.09816234185982085,0.7359855334538878,0.11030741410488246,0.15370705244122965,3.097238895558223,0.7142857142857143,0.8461538461538461,0.5998080614203455,0.9402530242866377
Ciryl Gane,11.0,0.36363636363636365,0.18181818181818182,0.21428571428571427,0.6088193456614509,0.07964507162711139,0.8960280373831776,0.07593457943925233,0.028037383177570093,5.561257216164208,0.8181818181818182,0.5,0.6322580645161291,0.9376737224716699
Claudia Gadelha,12.0,0.0,0.08333333333333333,0.42857142857142855,0.4154929577464789,0.30038378732565757,0.788135593220339,0.10508474576271186,0.10677966101694915,3.560797528784049,0.5833333333333334,0.5882352941176471,0.5721052631578947,0.9054572685575213
Clay Guida,35.0,0.05714285714285714,0.14285714285714285,0.34545454545454546,0.33183587900569034,0.37596803427253256,0.6453068592057761,0.13357400722021662,0.22111913357400723,2.9708353929807214,0.5142857142857142,0.7301587301587302,0.612428700090063,0.9156780359202504
Cody Garbrandt,13.0,0.38461538461538464,0.0,0.3448275862068966,0.40040241448692154,0.06096337180130456,0.8869346733668342,0.04773869346733668,0.06532663316582915,3.070747616658304,0.6153846153846154,0.7857142857142857,0.6106927710843373,0.9682639237330657
Cody Stamann,12.0,0.08333333333333333,0.0,0.39215686274509803,0.4692144373673036,0.1722043996333639,0.7782805429864253,0.13423831070889894,0.08748114630467571,4.702108157653528,0.5833333333333334,0.7627118644067796,0.6186206896551725,0.8974564619615032
Colby Covington,15.0,0.2,0.13333333333333333,0.4589041095890411,0.3906369915579432,0.46896598000402606,0.7848722986247544,0.10510805500982318,0.1100196463654224,4.3843521438636515,0.8,0.72,0.5564657694558222,0.9747030799167953
Cole Miller,19.0,0.05263157894736842,0.3684210526315789,0.36363636363636365,0.33179988499137436,0.15728321230243486,0.779896013864818,0.11785095320623917,0.1022530329289428,3.167876975651431,0.5263157894736842,0.38636363636363635,0.588937093275488,0.7108073472874841
Conor McGregor,14.0,0.5714285714285714,0.0,0.5555555555555556,0.49750830564784054,0.12335258403672442,0.7696160267111853,0.1018363939899833,0.1285475792988314,5.384273656152821,0.7142857142857143,0.6666666666666667,0.5415573053368329,0.7254553531763661
Constantinos Philippou,10.0,0.3,0.0,0.42857142857142855,0.3510791366906475,0.09477611940298505,0.7213114754098361,0.12295081967213115,0.1557377049180328,2.2388059701492535,0.6,0.6590909090909092,0.5440956651718983,0.6134328358208956
Corey Anderson,15.0,0.2,0.0,0.5,0.46277278562259305,0.4114754098360656,0.5866851595006934,0.1608876560332871,0.2524271844660194,4.758196721311475,0.6666666666666666,0.8333333333333334,0.5920903954802259,0.9804303278688524
Cortney Casey,15.0,0.06666666666666667,0.13333333333333333,0.3125,0.39136690647482014,0.05804587637891788,0.7843137254901961,0.11642156862745098,0.09926470588235294,4.354753983540536,0.4,0.39583333333333337,0.5515615792575133,0.6864822272806863
Cory Sandhagen,13.0,0.3076923076923077,0.07692307692307693,0.3333333333333333,0.4446022727272727,0.2385858776822006,0.8242811501597445,0.0362087326943557,0.1395101171458999,5.456092258247471,0.7692307692307693,0.641025641025641,0.5802382620882971,0.8894980621986955
Court McGee,21.0,0.0,0.09523809523809523,0.25757575757575757,0.3711064965885494,0.24358024691358024,0.8441247002398081,0.0639488409272582,0.09192645883293366,4.792592592592593,0.47619047619047616,0.6956521739130435,0.6065768621236134,0.9487654320987654
Cub Swanson,23.0,0.2608695652173913,0.0,0.56,0.5147634293845607,0.07914011790627047,0.8154803040774016,0.10158949550794748,0.082930200414651,5.230750908116478,0.6086956521739131,0.7142857142857143,0.5879931389365352,0.8115286131126065
Curtis Blaydes,16.0,0.375,0.0,0.5094339622641509,0.49079189686924496,0.4970185512367491,0.48592870544090055,0.1350844277673546,0.3789868667917448,3.8891342756183747,0.75,0.33333333333333337,0.5972789115646259,0.9801236749116607
Cynthia Calvillo,12.0,0.0,0.25,0.4146341463414634,0.3684210526315789,0.1793323083681089,0.925531914893617,0.025835866261398176,0.0486322188449848,4.50691851526466,0.5,0.7777777777777778,0.6433013001695873,0.987041511091588
DaMarques Johnson,10.0,0.2,0.2,0.5555555555555556,0.37746478873239436,0.21306743636840725,0.5970149253731343,0.14925373134328357,0.2537313432835821,2.2671214904224612,0.4,0.19047619047619047,0.5132924335378324,0.5856730516924692
Dan Hardy,10.0,0.2,0.0,0.35294117647058826,0.35348837209302325,0.15761821366024517,0.6578947368421053,0.22697368421052633,0.11513157894736842,2.529974403879833,0.6,0.3548387096774194,0.5114942528735632,0.6421931833490503
Dan Henderson,16.0,0.25,0.0,0.3548387096774194,0.4409820585457979,0.15379219640508549,0.550321199143469,0.26124197002141325,0.18843683083511778,2.5515124945199474,0.4375,0.6521739130434783,0.5384615384615384,0.7601928978518193
Dan Hooker,21.0,0.3333333333333333,0.09523809523809523,0.34375,0.48854262144821264,0.19302565731988244,0.850844277673546,0.08724202626641651,0.06191369606003752,5.166415124314878,0.6190476190476191,0.8051948051948052,0.5117416829745597,0.9098419254905076
Dan Ige,15.0,0.2,0.06666666666666667,0.22,0.45488257107540175,0.1115912557193696,0.7853260869565217,0.07880434782608696,0.1358695652173913,3.812913065582105,0.6,0.6,0.5708333333333333,0.7846975088967971
Dan Miller,13.0,0.0,0.3076923076923077,0.5172413793103449,0.3603385731559855,0.19961525404549055,0.6946308724832215,0.14429530201342283,0.1610738255033557,2.2473690166346043,0.46153846153846156,0.47058823529411764,0.4899777282850779,0.6055222360529591
Daniel Cormier,14.0,0.21428571428571427,0.2857142857142857,0.48936170212765956,0.5597112860892388,0.32330246913580246,0.5861664712778429,0.2309495896834701,0.182883939038687,4.5473251028806585,0.7857142857142857,0.7419354838709677,0.5149425287356322,0.8952331961591221
Daniel Kelly,10.0,0.1,0.1,0.34285714285714286,0.38802660753880264,0.18445095673159798,0.6914285714285714,0.15142857142857144,0.15714285714285714,3.7648681261851404,0.6,0.7894736842105263,0.6168941979522184,0.9362178934666436
Daniel Pineda,11.0,0.09090909090909091,0.36363636363636365,0.2972972972972973,0.49475524475524474,0.24857719845786672,0.5724381625441696,0.0706713780918728,0.3568904593639576,3.4147237011198825,0.45454545454545453,0.5,0.466796875,0.6761520102808884
Daniel Rodriguez,10.0,0.2,0.1,0.2,0.5038910505836576,0.03198494825964252,0.9626769626769627,0.01287001287001287,0.02445302445302445,7.337723424270932,0.7,0.6363636363636364,0.5625,0.8712762621511445
Danny Castillo,14.0,0.14285714285714285,0.0,0.34831460674157305,0.43410138248847924,0.37586471944657956,0.5668789808917197,0.15286624203821655,0.2802547770700637,2.9285165257494237,0.5,0.6060606060606061,0.6152241918665277,0.882782475019216
Danny Roberts,14.0,0.21428571428571427,0.07142857142857142,0.09523809523809523,0.3955078125,0.1506221349050426,0.6469135802469136,0.20246913580246914,0.1506172839506173,3.237721021611002,0.5,0.575,0.5098241985522234,0.7309757694826458
Daron Cruickshank,12.0,0.25,0.0,0.4,0.38004246284501064,0.1314270724029381,0.7094972067039106,0.17039106145251395,0.12011173184357542,2.974816369359916,0.5,0.6,0.571590909090909,0.7835781741867786
Darren Elkins,27.0,0.14814814814814814,0.07407407407407407,0.3411764705882353,0.3828125,0.35633265380795565,0.5625554569653949,0.21206743566992015,0.225377107364685,3.798024149286498,0.6296296296296297,0.5818181818181818,0.5182514646237044,0.848047671318802
Darren Stewart,12.0,0.16666666666666666,0.08333333333333333,0.45161290322580644,0.45792079207920794,0.15984724495362795,0.572972972972973,0.3,0.12702702702702703,3.150572831423895,0.4166666666666667,0.6849315068493151,0.4986772486772487,0.6584833606110202
Darren Till,11.0,0.18181818181818182,0.0,0.6,0.45722300140252453,0.06721366752838036,0.7760736196319018,0.08588957055214724,0.13803680981595093,2.2457007980218053,0.5454545454545454,0.7142857142857143,0.571830985915493,0.81330785658087
Davey Grant,12.0,0.25,0.08333333333333333,0.41379310344827586,0.4286616161616162,0.15835090185055048,0.8571428571428571,0.07069219440353461,0.07216494845360824,4.88404778636683,0.5,0.6111111111111112,0.559610705596107,0.8382525181541345
Deiveson Figueiredo,13.0,0.3076923076923077,0.23076923076923078,0.4117647058823529,0.5445402298850575,0.18426306517909571,0.6437994722955145,0.0870712401055409,0.2691292875989446,2.91015854374633,0.7692307692307693,0.5869565217391304,0.521186440677966,0.784380504991192
Demetrious Johnson,17.0,0.11764705882352941,0.29411764705882354,0.5648854961832062,0.5465405674464908,0.318452380952381,0.5437158469945356,0.3205828779599271,0.13570127504553733,3.7155388471177946,0.8823529411764706,0.7254901960784313,0.6799754299754299,0.8376148705096074
Demian Maia,33.0,0.030303030303030304,0.3333333333333333,0.24817518248175183,0.4357311320754717,0.37900732302685114,0.5020297699594046,0.12043301759133965,0.37753721244925575,2.0553295362082995,0.6666666666666666,0.6153846153846154,0.6364417705199827,0.878193653376729
Dennis Bermudez,17.0,0.058823529411764705,0.11764705882352941,0.4015748031496063,0.4625199362041467,0.3633437791140849,0.5298850574712644,0.18275862068965518,0.28735632183908044,4.76666384348268,0.5882352941176471,0.8275862068965517,0.5901084010840109,0.8493266706191243
Dennis Siver,20.0,0.15,0.1,0.2894736842105263,0.3198587127158556,0.15399315232104469,0.8588957055214724,0.05276073619631902,0.08834355828220859,3.993948562783661,0.6,0.6842105263157895,0.6492492492492492,0.8234732064654829
Derek Brunson,21.0,0.3333333333333333,0.09523809523809523,0.3157894736842105,0.46585190510424157,0.38598926522302424,0.625,0.14814814814814814,0.22685185185185186,3.842309827873404,0.6666666666666666,0.8421052631578947,0.5089974293059125,0.9733481399222654
Derrick Lewis,27.0,0.5185185185185185,0.0,0.28125,0.5059322033898305,0.11430855315747403,0.4036850921273032,0.18090452261306533,0.4154103852596315,2.655330281229562,0.6666666666666666,0.5232558139534884,0.4128712871287129,0.6934089092362474
Devin Clark,16.0,0.0625,0.0,0.3373493975903614,0.558455114822547,0.33255640499720307,0.4803738317757009,0.33271028037383177,0.18691588785046728,3.16054447137796,0.5,0.6060606060606061,0.435155412647374,0.7152713033749767
Dhiego Lima,11.0,0.09090909090909091,0.0,0.34782608695652173,0.3902759526938239,0.14750656167979004,0.7710437710437711,0.037037037037037035,0.1919191919191919,3.2440944881889764,0.36363636363636365,0.7352941176470589,0.582392776523702,0.7630796150481189
Diego Brandao,10.0,0.1,0.2,0.68,0.4794238683127572,0.24842503149937006,0.6952789699570815,0.11158798283261803,0.19313304721030042,3.1877362452750946,0.6,0.8076923076923077,0.6246498599439776,0.7906341873162537
Diego Ferreira,14.0,0.2857142857142857,0.14285714285714285,0.2222222222222222,0.3797549967762734,0.133201581027668,0.7707979626485568,0.07470288624787776,0.15449915110356535,4.790513833992095,0.6428571428571429,0.6333333333333333,0.5604060913705584,0.7915678524374177
Diego Sanchez,32.0,0.1875,0.0,0.21686746987951808,0.37345570067066713,0.2502623074663197,0.5784499054820416,0.10586011342155009,0.31568998109640833,2.807739119486297,0.59375,0.4714285714285714,0.5651563048823323,0.8420699206782222
Dominick Cruz,10.0,0.1,0.0,0.3181818181818182,0.37993180711154406,0.1234994543470353,0.8884615384615384,0.06794871794871794,0.04358974358974359,4.425245543834122,0.7,0.8378378378378378,0.6583381754793725,0.9632593670425609
Dominick Reyes,10.0,0.3,0.1,0.2857142857142857,0.5,0.05088101366066125,0.8275,0.1025,0.07,4.7990496931300735,0.6,0.8055555555555556,0.4837133550488599,0.8974460502870719
Donald Cerrone,37.0,0.2702702702702703,0.16216216216216217,0.3076923076923077,0.472406818838486,0.11059098888238734,0.8422018348623853,0.0856269113149847,0.07217125382262997,4.8976009362200115,0.6216216216216216,0.8840579710144928,0.5153356481481481,0.9441681295104349
Dong Hyun Kim,17.0,0.23529411764705882,0.058823529411764705,0.4457831325301205,0.4879518072289157,0.49729192995125476,0.3802469135802469,0.16790123456790124,0.45185185185185184,2.437263043870735,0.7647058823529411,0.6875,0.5909617612977984,0.8191911897454414
Douglas Silva de Andrade,12.0,0.16666666666666666,0.08333333333333333,0.46153846153846156,0.38848920863309355,0.06401716156712205,0.9166666666666666,0.06111111111111111,0.022222222222222223,3.719092243423281,0.5833333333333334,0.7083333333333333,0.5819730305180979,0.8859659026758496
Drew Dober,21.0,0.42857142857142855,0.047619047619047616,0.17391304347826086,0.40729166666666666,0.15752880413190304,0.7672634271099744,0.11892583120204604,0.11381074168797954,4.7199046483909415,0.6190476190476191,0.5740740740740741,0.5208596713021492,0.7816845450933652
Dustin Hazelett,10.0,0.0,0.4,0.5,0.40397350993377484,0.1056985294117647,0.6557377049180327,0.10655737704918032,0.23770491803278687,2.573529411764706,0.5,0.25,0.46944444444444444,0.5652573529411764
Dustin Jacoby,11.0,0.36363636363636365,0.0,0.16666666666666666,0.4263888888888889,0.06985789080029918,0.9283387622149837,0.06026058631921824,0.011400651465798045,5.528795811518324,0.6363636363636364,0.5333333333333333,0.6042868920032975,0.9237097980553478
Dustin Ortiz,14.0,0.2857142857142857,0.0,0.36082474226804123,0.4464751958224543,0.3509123913251171,0.3898635477582846,0.26705653021442494,0.34307992202729043,3.2100888506735457,0.5714285714285714,0.5263157894736843,0.5640138408304498,0.710423234928824
Dustin Poirier,28.0,0.32142857142857145,0.14285714285714285,0.3684210526315789,0.5077269800386349,0.24260389762855128,0.7469879518072289,0.15091946734305645,0.10209258084971465,5.730218361117633,0.75,0.6153846153846154,0.5347014925373135,0.8145691476872505
Ed Herman,25.0,0.16,0.2,0.4714285714285714,0.4899645808736718,0.2749086395918086,0.5060240963855421,0.2674698795180723,0.22650602409638554,3.6654485278907813,0.52,0.6111111111111112,0.4280373831775701,0.7264703854374956
Eddie Wineland,16.0,0.3125,0.0,0.23076923076923078,0.2954035874439462,0.03200883002207506,0.8823529411764706,0.03984819734345351,0.0777988614800759,3.5099337748344372,0.375,0.9333333333333333,0.615070093457944,0.9455849889624725
Edson Barboza,28.0,0.32142857142857145,0.0,0.4444444444444444,0.443585237258348,0.05462606217343115,0.9263074484944532,0.030110935023771792,0.043581616481774964,4.028078323745183,0.6071428571428571,0.7553191489361702,0.5881050300537805,0.8272021955982478
Efrain Escudero,12.0,0.08333333333333333,0.08333333333333333,0.40625,0.4484536082474227,0.22531900604432503,0.6275862068965518,0.21379310344827587,0.15862068965517243,3.069173942243116,0.4166666666666667,0.6666666666666667,0.6303879310344828,0.7188269532124468
Elias Theodorou,11.0,0.18181818181818182,0.0,0.2826086956521739,0.4225721784776903,0.2204161248374512,0.6319875776397516,0.2562111801242236,0.11180124223602485,4.291287386215864,0.7272727272727273,0.5918367346938775,0.530089628681178,0.8623753792804508
Elizeu Zaleski dos Santos,13.0,0.23076923076923078,0.07692307692307693,0.14285714285714285,0.41875364006988935,0.10499532661750963,0.7162726008344924,0.2239221140472879,0.059805285118219746,4.548758957316441,0.7692307692307693,0.6551724137931034,0.5802364864864865,0.8339391421746807
Erick Silva,15.0,0.13333333333333333,0.3333333333333333,0.35294117647058826,0.48713235294117646,0.1567949725058916,0.6415094339622641,0.12452830188679245,0.2339622641509434,2.6582875098193246,0.4666666666666667,0.5686274509803921,0.4965909090909091,0.6736842105263158
Erik Koch,10.0,0.2,0.1,0.4375,0.40378006872852235,0.2105263157894737,0.6085106382978723,0.19148936170212766,0.2,2.544711292795095,0.5,0.8620689655172413,0.4915254237288136,0.6307273036961335
Eryk Anders,15.0,0.26666666666666666,0.0,0.2236842105263158,0.46657081236520487,0.238500702247191,0.6086286594761171,0.24807395993836673,0.14329738058551617,3.518258426966292,0.4666666666666667,0.7954545454545454,0.5005959475566151,0.9150280898876404
Evan Dunham,20.0,0.05,0.05,0.35064935064935066,0.3956189844009293,0.22795482673267325,0.8322147651006712,0.11577181208053691,0.05201342281879195,5.7317450495049505,0.55,0.7972972972972973,0.6272819472616633,0.8835086633663366
Evan Tanner,15.0,0.2,0.2,0.4318181818181818,0.5899653979238755,0.4595763723150358,0.34017595307917886,0.2316715542521994,0.4281524926686217,3.31145584725537,0.6,0.25,0.5629629629629629,0.907219570405728
Fabio Maldonado,11.0,0.18181818181818182,0.0,0.5714285714285714,0.5886699507389163,0.12240127937015621,0.6736401673640168,0.25523012552301255,0.07112970711297072,5.365973674498708,0.45454545454545453,0.6190476190476191,0.535031847133758,0.6388239635871571
Fabricio Werdum,18.0,0.2222222222222222,0.2222222222222222,0.2857142857142857,0.5636478784040532,0.18597035504998277,0.7561797752808989,0.1258426966292135,0.11797752808988764,4.731127197518097,0.6666666666666666,0.2666666666666667,0.5494978479196557,0.8876249569114099
Felice Herrig,10.0,0.0,0.2,0.2857142857142857,0.3757736516357206,0.25266957437208604,0.7152941176470589,0.2,0.08470588235294117,3.9885697097307866,0.5,0.75,0.4810469314079422,0.7826740863287712
Felipe Arantes,11.0,0.09090909090909091,0.18181818181818182,0.4117647058823529,0.4405797101449275,0.1823446145927165,0.6842105263157895,0.07894736842105263,0.23684210526315788,2.5093295586153648,0.45454545454545453,0.39473684210526316,0.6427850655903129,0.6503667481662592
Forrest Griffin,15.0,0.06666666666666667,0.13333333333333333,0.43478260869565216,0.3639689071787837,0.13726433243555217,0.7600502512562815,0.14195979899497488,0.09798994974874371,4.715275105809927,0.6666666666666666,0.6086956521739131,0.6180555555555556,0.8615813774528664
Francis Ngannou,14.0,0.6428571428571429,0.07142857142857142,0.625,0.4126126126126126,0.11931432450780717,0.6550218340611353,0.1572052401746725,0.18777292576419213,2.4134419551934827,0.8571428571428571,0.717948717948718,0.4191780821917809,0.7486422267481331
